Job Id,Experience,Qualifications,Salary Range,location,Country,Work Type,Company Size,Preference,Job Title,Role,Company,Company Profile
1639675726621138,0 to 15 Years,B.Tech,$55K-$80K,Windhoek,Namibia,Temporary,78777,Female,Data Engineer,ETL Developer,U.S. Bancorp,Financial Services
2766670782512164,5 to 14 Years,MBA,$58K-$84K,Stockholm,Sweden,Temporary,22056,Female,Data Analyst,Data Quality Analyst,JSW Steel,Steel & Metals
910646942597789,5 to 9 Years,M.Com,$61K-$108K,Cockburn Town,Turks and Caicos Islands,Intern,75918,Both,Data Scientist,Data Engineer,JPMorgan Chase,Financial Services
2480379608599576,2 to 14 Years,B.Tech,$60K-$88K,Damascus,Syrian Arab Republic,Contract,108593,Both,Data Analyst,Data Scientist,Suning.com,E-commerce
2453761006411466,0 to 11 Years,MCA,$61K-$96K,Berlin,Germany,Contract,42666,Female,Data Analyst,Business Intelligence Analyst,Dell Technologies,Technology
1457099198465956,1 to 12 Years,MCA,$58K-$82K,Monrovia,Liberia,Contract,29324,Both,Data Scientist,Data Engineer,Owens Corning,Building Materials
382560258855924,4 to 13 Years,M.Com,$60K-$81K,Riga,Latvia,Intern,89919,Both,Data Scientist,Data Engineer,E.ON SE,Energy
757941329108809,0 to 10 Years,BBA,$65K-$80K,Roseau,Dominica,Part-Time,133819,Both,Data Scientist,Machine Learning Engineer,Weir Group,Engineering
2154877722866452,1 to 13 Years,BBA,$55K-$103K,SÃ£o TomÃ©,Sao Tome and Principe,Full-Time,30065,Female,Data Engineer,Big Data Engineer,BASF SE,Chemicals
1038365480157753,3 to 14 Years,M.Com,$59K-$90K,San Juan,Puerto Rico,Temporary,96676,Both,Data Analyst,Data Quality Analyst,TPG Telecom,Telecommunications
398390701963481,5 to 14 Years,B.Com,$62K-$87K,Santo Domingo,Dominican Republic,Intern,15393,Male,Data Analyst,Business Intelligence Analyst,MRF Limited,Automotive
1538475577261505,5 to 11 Years,BA,$62K-$119K,Nairobi,Kenya,Temporary,71890,Both,Data Analyst,Business Intelligence Analyst,Westpac Banking Corporation,Banking
2217681515180508,0 to 8 Years,BBA,$59K-$84K,"Washington, D.C.",USA,Part-Time,68116,Female,Data Analyst,Business Intelligence Analyst,Bayerische Motoren Werke AG (BMW),Automotive
1113494937319018,5 to 14 Years,PhD,$56K-$104K,Yaren District (de facto),Nauru,Part-Time,24278,Male,Data Scientist,Machine Learning Engineer,KION Group AG,Manufacturing
359970764089069,0 to 12 Years,MBA,$57K-$91K,Port of Spain,Trinidad and Tobago,Part-Time,76789,Male,Data Scientist,Machine Learning Engineer,Micron Technology,Technology
2811317863694671,2 to 12 Years,B.Com,$61K-$101K,Riyadh,Saudi Arabia,Temporary,125529,Male,Data Analyst,Data Quality Analyst,Capital One Financial,Financial Services
1212626292621128,5 to 11 Years,MBA,$61K-$113K,Wellington,New Zealand,Contract,90232,Both,Data Analyst,Data Scientist,Ally Financial,Financial Services
2492448487291506,5 to 15 Years,MBA,$59K-$129K,Abuja,Nigeria,Part-Time,57836,Female,Data Analyst,Data Scientist,CBRE Group,Real Estate
1235056146893278,2 to 12 Years,BCA,$60K-$85K,Douglas,Isle of Man,Part-Time,87163,Male,Data Scientist,Machine Learning Engineer,Newell Brands,Consumer Goods
70203695318302,1 to 15 Years,BCA,$57K-$107K,Tarawa,Kiribati,Full-Time,17788,Male,Data Engineer,ETL Developer,"The Home Depot, Inc.",Retail/Home Improvement
2322544893281353,5 to 14 Years,MCA,$65K-$82K,Canberra,Australia,Full-Time,97569,Female,Data Analyst,Data Scientist,Guardian Life Ins. Co. of America,Insurance
2929367979797020,5 to 8 Years,BCA,$58K-$116K,Kinshasa,Democratic Republic Of Congo,Contract,133118,Male,Data Engineer,Data Architect,China National Chemical Corporation (ChemChina),Chemicals
2248636808149285,0 to 12 Years,BBA,$61K-$125K,Nassau,"Bahamas, The",Intern,113868,Both,Data Scientist,Machine Learning Engineer,Eaton Corporation plc,Electrical/Industrial
2082174495518594,1 to 9 Years,MCA,$58K-$130K,Macao,"Macao SAR, China",Temporary,54652,Both,Data Engineer,Data Architect,Prudential Financial,Financial Services
2650995195918819,1 to 12 Years,MCA,$56K-$111K,Seoul,"Korea, Rep.",Temporary,45263,Female,Data Analyst,Business Intelligence Analyst,Fresenius SE & Co. KGaA,Healthcare
301629184947954,5 to 9 Years,M.Com,$57K-$82K,Port of Spain,Trinidad and Tobago,Full-Time,60646,Female,Data Engineer,Big Data Engineer,Tata Power,Utilities
1169822883175920,0 to 13 Years,B.Com,$63K-$87K,Skopje,"Macedonia, FYR",Intern,70964,Both,Data Analyst,Data Quality Analyst,Kainos Group,Technology and Software
1628129508342022,4 to 15 Years,BCA,$64K-$128K,Antananarivo,Madagascar,Intern,64855,Male,Data Scientist,Data Engineer,AmerisourceBergen,Healthcare
2481971612274684,0 to 13 Years,PhD,$63K-$84K,Kigali,Rwanda,Intern,92612,Male,Data Analyst,Data Scientist,Hindalco Industries,Aluminum
214374304819622,2 to 11 Years,M.Tech,$55K-$90K,Gaborone,Botswana,Full-Time,71571,Both,Data Engineer,Big Data Engineer,Dick's Sporting Goods,Retail
641695150600466,4 to 10 Years,BBA,$58K-$103K,George Town,Cayman Islands,Full-Time,70609,Both,Data Scientist,Machine Learning Engineer,Baidu,Technology and Search
626192136140711,2 to 14 Years,BCA,$63K-$129K,Nairobi,Kenya,Temporary,24612,Male,Data Analyst,Business Intelligence Analyst,Reinsurance Group of America,Insurance
1140496975174526,2 to 8 Years,BBA,$64K-$94K,Maseru,Lesotho,Part-Time,46398,Female,Data Analyst,Data Scientist,Everbright Securities,Financial Services
2598183153488610,1 to 8 Years,B.Com,$58K-$81K,Funafuti,Tuvalu,Part-Time,92970,Female,Data Scientist,Data Engineer,Indian Oil Corporation,Oil & Gas
318509250058513,0 to 11 Years,PhD,$57K-$114K,Bissau,Guinea-Bissau,Part-Time,66800,Both,Data Engineer,ETL Developer,TPG Telecom,Telecommunications
650883474550353,1 to 10 Years,MBA,$59K-$93K,Khartoum,Sudan,Part-Time,47876,Female,Data Analyst,Business Intelligence Analyst,Andersons,Agriculture
1184532565925342,4 to 11 Years,M.Com,$56K-$88K,Ngerulmud,Palau,Contract,16105,Female,Data Engineer,ETL Developer,Deutsche Lufthansa AG,Aviation and Travel
932904786811846,3 to 10 Years,BBA,$65K-$96K,Praia,Cabo Verde,Part-Time,63659,Male,Data Analyst,Business Intelligence Analyst,Bajaj Electricals,Consumer Goods
1997375501804538,4 to 15 Years,M.Tech,$60K-$85K,Mbabane,Eswatini,Full-Time,85795,Male,Data Engineer,ETL Developer,The Coca-Cola Company,Food and Beverage
3084168325669482,2 to 15 Years,BCA,$63K-$94K,Suva,Fiji,Temporary,44163,Both,Data Analyst,Data Scientist,Delek US Holdings,Energy
1610251364779948,0 to 12 Years,MCA,$60K-$94K,Port Moresby,Papua New Guinea,Intern,77827,Male,Data Analyst,Data Quality Analyst,Delek US Holdings,Energy
544693158687404,0 to 14 Years,M.Tech,$65K-$121K,Wellington,New Zealand,Part-Time,117276,Female,Data Engineer,Big Data Engineer,Magellan Financial Group,Financial Services/Investment Management
719077989873270,0 to 15 Years,BBA,$57K-$97K,Madrid,Spain,Full-Time,74130,Male,Data Engineer,ETL Developer,Public Service Enterprise Group,Utilities
926649822754819,3 to 14 Years,MCA,$55K-$115K,Gaborone,Botswana,Intern,33992,Both,Data Engineer,Big Data Engineer,Prudential Financial,Financial Services
2350369958657765,4 to 14 Years,PhD,$58K-$121K,Harare,Zimbabwe,Intern,110608,Male,Data Engineer,Big Data Engineer,Liberty Mutual Insurance Group,Insurance
53905179484688,3 to 8 Years,BCA,$59K-$122K,Andorra la Vella,Andorra,Part-Time,36418,Both,Data Analyst,Data Scientist,Unilever,Consumer Goods
50488043331768,2 to 12 Years,PhD,$56K-$122K,Prague,Czech Republic,Contract,54648,Male,Data Analyst,Data Quality Analyst,Occidental Petroleum,Energy
787970474641664,3 to 8 Years,B.Com,$58K-$124K,Ulaanbaatar,Mongolia,Temporary,60497,Both,Data Analyst,Business Intelligence Analyst,Mahindra & Mahindra,Automotive
259952482548743,0 to 14 Years,M.Com,$60K-$95K,Accra,Ghana,Temporary,47731,Male,Data Engineer,Big Data Engineer,Union Pacific,Transportation
1766461542217994,2 to 10 Years,BBA,$60K-$104K,Nuuk,Greenland,Part-Time,101849,Male,Data Analyst,Data Scientist,Goodman Group,Real Estate/Logistics
330968318846369,2 to 15 Years,BBA,$55K-$85K,Apia,American Samoa,Part-Time,103130,Male,Data Engineer,ETL Developer,Tencent Music Entertainment Group,Entertainment
913676735271134,2 to 15 Years,BBA,$62K-$114K,Windhoek,Namibia,Part-Time,125095,Female,Data Analyst,Data Quality Analyst,Synchrony Financial,Financial Services
803907486923324,3 to 11 Years,BCA,$59K-$104K,Port Moresby,Papua New Guinea,Contract,90021,Female,Data Engineer,Big Data Engineer,Keurig Dr Pepper Inc.,Beverage
2070416788637427,5 to 8 Years,M.Com,$64K-$119K,Beijing,China,Full-Time,28789,Both,Data Scientist,Machine Learning Engineer,China COSCO Shipping Corporation,Shipping and Logistics
1398078742423066,1 to 9 Years,PhD,$63K-$113K,Lisbon,Portugal,Full-Time,31917,Male,Data Engineer,Data Architect,Williams-Sonoma,Retail
515349416872477,2 to 8 Years,BCA,$60K-$119K,Gitega,Burundi,Part-Time,89985,Female,Data Scientist,Data Engineer,D.R. Horton,Real Estate
452522708721667,5 to 14 Years,BCA,$60K-$90K,Dushanbe,Tajikistan,Temporary,25304,Female,Data Engineer,Big Data Engineer,New York Life Insurance,Insurance
589025497095244,2 to 14 Years,BCA,$57K-$126K,Abuja,Nigeria,Part-Time,63831,Both,Data Scientist,Machine Learning Engineer,DTE Energy,Utilities
1246372243355676,1 to 12 Years,M.Tech,$55K-$88K,ReykjavÃ­k,Iceland,Intern,56942,Both,Data Engineer,Big Data Engineer,Cleveland-Cliffs,Mining
402107544958905,4 to 11 Years,B.Tech,$55K-$113K,Kigali,Rwanda,Contract,52034,Both,Data Scientist,Machine Learning Engineer,Page Industries,Apparel
561744227903634,3 to 10 Years,M.Com,$65K-$111K,Helsinki,Finland,Part-Time,128827,Female,Data Analyst,Business Intelligence Analyst,Corteva,Agriculture
2628270986339091,3 to 8 Years,B.Tech,$63K-$88K,Apia,Samoa,Full-Time,52178,Female,Data Engineer,ETL Developer,Tesla,Automotive
1543233529300340,0 to 13 Years,PhD,$61K-$113K,Panama City,Panama,Contract,54586,Both,Data Analyst,Data Scientist,Dick's Sporting Goods,Retail
1956178481586543,3 to 8 Years,BA,$55K-$124K,Nassau,"Bahamas, The",Temporary,81398,Male,Data Engineer,Data Architect,Union Pacific,Transportation
2910265192306044,4 to 13 Years,BCA,$61K-$117K,"Capitol Hill, Saipan",Northern Mariana Islands,Temporary,49583,Both,Data Engineer,ETL Developer,Southwest Airlines,Airlines
1035077568509827,5 to 8 Years,B.Tech,$58K-$115K,Doha,Qatar,Part-Time,71471,Male,Data Engineer,Data Architect,Tencent Music Entertainment Group,Entertainment
1873985583987758,5 to 12 Years,M.Com,$62K-$96K,Tashkent,Uzbekistan,Full-Time,50934,Both,Data Scientist,Data Engineer,LPL Financial Holdings,Financial Services
2544342955952103,4 to 14 Years,M.Tech,$61K-$91K,Guatemala City,Guatemala,Temporary,118851,Both,Data Engineer,Data Architect,ODP,Retail
93631909155421,3 to 10 Years,B.Tech,$58K-$97K,Kampala,Uganda,Part-Time,94791,Female,Data Analyst,Data Scientist,Dow,Chemicals
2798508903024008,3 to 15 Years,M.Com,$64K-$98K,Libreville,Gabon,Full-Time,100038,Female,Data Scientist,Data Engineer,3M,Conglomerate
19139893506879,4 to 11 Years,M.Com,$62K-$103K,Dili,Timor-Leste,Contract,132463,Female,Data Analyst,Data Scientist,Berkshire Hathaway,Financial Services
1373513946506822,0 to 15 Years,M.Com,$61K-$100K,Male,Maldives,Intern,105117,Male,Data Scientist,Machine Learning Engineer,Rank Group,
1578319595103845,0 to 12 Years,PhD,$58K-$107K,Phnom Penh,Cambodia,Temporary,93730,Male,Data Analyst,Business Intelligence Analyst,Textron,Aerospace & Defense
1584773468138920,3 to 8 Years,BA,$55K-$84K,Ottawa,Canada,Part-Time,50235,Male,Data Analyst,Data Quality Analyst,TravelCenters of America,Travel & Hospitality
617903960355152,2 to 8 Years,MCA,$56K-$100K,Tehran,"Iran, Islamic Rep.",Intern,64518,Both,Data Analyst,Business Intelligence Analyst,Telstra Corporation,Telecommunications
1859789007212047,0 to 11 Years,M.Tech,$60K-$121K,Ottawa,Canada,Contract,125478,Both,Data Engineer,Data Architect,Ovintiv,Energy
1546514006419596,0 to 10 Years,B.Tech,$58K-$117K,City of Port Louis,Mauritius,Full-Time,57473,Male,Data Engineer,Data Architect,Ecolab,Water & Hygiene
98626930845097,2 to 9 Years,B.Tech,$62K-$97K,Sanaa,Yemen,Part-Time,124632,Both,Data Engineer,Big Data Engineer,Lithia Motors,Automotive
835278963294314,0 to 13 Years,BBA,$63K-$107K,ReykjavÃ­k,Iceland,Intern,71384,Female,Data Scientist,Data Engineer,Carvana,Automotive
920499694914473,5 to 11 Years,B.Com,$58K-$87K,Managua,Nicaragua,Intern,48929,Male,Data Analyst,Data Quality Analyst,Halma,Technology and Safety
2948355858510080,1 to 10 Years,PhD,$59K-$98K,Tegucigalpa,Honduras,Temporary,57904,Male,Data Engineer,ETL Developer,Unum Group,Insurance
2535041046573293,3 to 10 Years,M.Tech,$59K-$127K,Ouagadougou,Burkina Faso,Intern,102997,Male,Data Analyst,Business Intelligence Analyst,"Dr. Pepper Snapple Group, Inc.",Beverage
2808841683320453,3 to 9 Years,BBA,$55K-$93K,Ashgabat,Turkmenistan,Intern,99873,Female,Data Analyst,Business Intelligence Analyst,Allstate,Insurance
2518960357139858,2 to 14 Years,BBA,$63K-$116K,Khartoum,Sudan,Contract,19918,Female,Data Analyst,Data Scientist,Bed Bath & Beyond,Retail
1041696766675674,3 to 11 Years,B.Com,$55K-$83K,Gaza,West Bank and Gaza,Contract,82338,Male,Data Engineer,Big Data Engineer,Avery Dennison,Industrial
1010906682556108,2 to 9 Years,BA,$55K-$99K,Warsaw,Poland,Temporary,38590,Male,Data Engineer,Big Data Engineer,ABM Industries,Business Services
1302216978702337,1 to 12 Years,BBA,$64K-$116K,The City of Hamilton,Bermuda,Intern,52946,Male,Data Engineer,Data Architect,HeidelbergCement AG,Building Materials
40315486613025,0 to 11 Years,M.Tech,$61K-$93K,Gibraltar,Gibraltar,Part-Time,47708,Female,Data Scientist,Machine Learning Engineer,B&M,Retail
2728195972859474,5 to 8 Years,M.Com,$63K-$93K,Monaco,Monaco,Contract,101218,Female,Data Analyst,Data Quality Analyst,HP,Technology
2280661666221963,3 to 11 Years,BA,$63K-$109K,Algiers,Algeria,Temporary,104945,Female,Data Engineer,Big Data Engineer,New Oriental Education & Technology Group,Education and Technology
2459655529446905,0 to 11 Years,B.Com,$58K-$109K,Torshavn,Faroe Islands,Temporary,115958,Both,Data Engineer,ETL Developer,Consolidated Edison,Utilities
1282274096257025,0 to 10 Years,M.Tech,$61K-$88K,Niamey,Niger,Contract,111247,Male,Data Analyst,Business Intelligence Analyst,NIO Inc.,Automotive
270093253959280,4 to 13 Years,BBA,$56K-$91K,Apia,American Samoa,Full-Time,29775,Female,Data Engineer,ETL Developer,Conagra Brands,Food
731190591879301,4 to 11 Years,MCA,$56K-$106K,Caracas,"Venezuela, RB",Contract,56355,Female,Data Engineer,Big Data Engineer,Hewlett Packard Enterprise,Technology
236384131639751,1 to 13 Years,M.Tech,$60K-$121K,Bucharest,Romania,Full-Time,106843,Male,Data Engineer,Big Data Engineer,Suning.com,E-commerce
1832477051673312,2 to 11 Years,PhD,$57K-$119K,Mbabane,Eswatini,Intern,98366,Male,Data Engineer,ETL Developer,CSX,Transportation
2479821706370179,5 to 11 Years,MBA,$62K-$124K,Vilnius,Lithuania,Contract,125919,Both,Data Analyst,Data Quality Analyst,Newmont,Mining
576205006949697,3 to 8 Years,M.Tech,$58K-$114K,Bandar Seri Begawan,Brunei,Contract,86638,Female,Data Engineer,ETL Developer,Commerzbank AG,Financial Services
399853333443468,1 to 12 Years,M.Com,$58K-$123K,Basseterre,St. Kitts and Nevis,Contract,81908,Male,Data Engineer,Data Architect,Bajaj Electricals,Consumer Goods
2664428599651447,3 to 13 Years,M.Tech,$60K-$100K,Paris,France,Temporary,128334,Female,Data Analyst,Business Intelligence Analyst,Avnet,Technology
376496443817558,4 to 12 Years,B.Tech,$59K-$109K,Hanoi,Vietnam,Part-Time,132412,Male,Data Engineer,ETL Developer,V-Guard Industries,Electrical Equipment
2550126416555083,5 to 10 Years,BCA,$55K-$128K,N'Djamena,Chad,Intern,33276,Male,Data Analyst,Data Quality Analyst,Airbnb,Technology
1945008022615745,2 to 9 Years,B.Com,$62K-$83K,Yerevan,Armenia,Temporary,63759,Female,Data Analyst,Business Intelligence Analyst,US Foods Holding,Food and Beverage
2019427404333376,3 to 15 Years,M.Com,$62K-$86K,Stockholm,Sweden,Part-Time,14457,Both,Data Analyst,Business Intelligence Analyst,Rightmove,Real Estate
498307441941298,1 to 10 Years,M.Com,$55K-$114K,Tripoli,Libya,Contract,59868,Both,Data Analyst,Business Intelligence Analyst,EOG Resources,Energy
1452090441592174,4 to 13 Years,B.Tech,$63K-$111K,Kathmandu,Nepal,Intern,40224,Male,Data Analyst,Business Intelligence Analyst,Glenmark Pharmaceuticals,Pharmaceuticals
129082088881140,4 to 14 Years,B.Com,$64K-$128K,Port Vila,Vanuatu,Part-Time,59811,Male,Data Analyst,Data Scientist,TD Ameritrade Holding Corporation,Financial Services/Investment Banking
1047486720931353,1 to 9 Years,BCA,$58K-$93K,Nouakchott,Mauritania,Full-Time,78419,Female,Data Engineer,Data Architect,Bajaj Holdings & Investment Limited,Financial Services
1482426074621938,0 to 8 Years,BCA,$59K-$81K,San Juan,Puerto Rico,Contract,19076,Female,Data Scientist,Machine Learning Engineer,Fortescue Metals Group,Mining and Metals
532368595237578,1 to 15 Years,M.Com,$61K-$96K,Castries,St. Lucia,Full-Time,131372,Both,Data Engineer,ETL Developer,Edison International,Utilities
798417335439474,3 to 14 Years,BA,$58K-$104K,Juba,South Sudan,Part-Time,12936,Male,Data Analyst,Business Intelligence Analyst,China Eastern Airlines,Aviation and Travel
1680833326497613,2 to 15 Years,M.Com,$57K-$90K,Bridgetown,Barbados,Full-Time,127500,Female,Data Engineer,Data Architect,Microsoft,Technology
887624467230621,5 to 9 Years,MCA,$64K-$126K,Guatemala City,Guatemala,Intern,40718,Female,Data Scientist,Machine Learning Engineer,Sun TV Network,Media & Entertainment
1365369913493873,4 to 14 Years,M.Com,$61K-$122K,Bandar Seri Begawan,Brunei,Full-Time,126005,Male,Data Scientist,Data Engineer,Volkswagen Financial Services AG,Financial Services
1190448682602831,0 to 11 Years,M.Tech,$63K-$81K,Charlotte Amalie,Virgin Islands (U.S.),Full-Time,104124,Male,Data Engineer,Data Architect,PI Industries,Chemicals
2077892381894342,0 to 14 Years,MCA,$64K-$113K,Abuja,Nigeria,Intern,125230,Both,Data Analyst,Data Quality Analyst,Principal Financial,Financial Services
2095261279286379,3 to 15 Years,B.Tech,$62K-$125K,Canberra,Australia,Intern,54268,Male,Data Engineer,Big Data Engineer,Ramsay Health Care,Healthcare/Hospitals
887840127432249,5 to 8 Years,MCA,$61K-$85K,Thimphu,Bhutan,Temporary,108531,Female,Data Analyst,Business Intelligence Analyst,DCC plc,Energy
1367092576018043,3 to 8 Years,M.Tech,$58K-$101K,Bucharest,Romania,Full-Time,79158,Both,Data Engineer,Data Architect,Intel,Technology
418877910888992,5 to 13 Years,B.Com,$59K-$120K,Gibraltar,Gibraltar,Temporary,104572,Both,Data Analyst,Data Scientist,China Telecom,Telecommunications
311991902400988,4 to 14 Years,BBA,$61K-$107K,Ljubljana,Slovenia,Full-Time,36498,Male,Data Engineer,Data Architect,Aditya Birla Capital,Financial Services
942805139546369,0 to 9 Years,B.Tech,$55K-$80K,Brasilia,Brazil,Contract,126314,Female,Data Analyst,Business Intelligence Analyst,Owens Corning,Building Materials
2975591812471237,3 to 15 Years,MBA,$63K-$85K,Bishkek,Kyrgyz Republic,Temporary,69450,Female,Data Analyst,Business Intelligence Analyst,Aurobindo Pharma,Pharmaceuticals
211924407910880,1 to 14 Years,MCA,$56K-$129K,Tehran,"Iran, Islamic Rep.",Intern,105532,Male,Data Engineer,Data Architect,"Spirit Airlines, Inc.",Transportation/Airlines
2467063859714656,0 to 14 Years,MBA,$60K-$115K,Bern,Switzerland,Full-Time,118388,Both,Data Analyst,Data Scientist,Johnson & Johnson,Healthcare
256520328495240,2 to 14 Years,MBA,$55K-$104K,Abu Dhabi,UAE,Temporary,98751,Both,Data Analyst,Business Intelligence Analyst,Transurban Group,Transportation/Infrastructure
765660365810178,4 to 13 Years,M.Tech,$56K-$113K,Papeete,French Polynesia,Contract,105960,Male,Data Analyst,Data Scientist,Wayfair,Retail
2693978369592903,4 to 8 Years,M.Tech,$61K-$81K,Monaco,Monaco,Temporary,40644,Male,Data Analyst,Business Intelligence Analyst,PulteGroup,Real Estate
1159483167954369,1 to 12 Years,B.Tech,$64K-$104K,Manila,Philippines,Full-Time,77291,Female,Data Engineer,Big Data Engineer,Diamondback Energy,Energy
1245784962891150,5 to 14 Years,M.Tech,$58K-$88K,Manama,Bahrain,Intern,109761,Both,Data Analyst,Business Intelligence Analyst,Fresenius SE & Co. KGaA,Healthcare
1034578837010507,4 to 13 Years,BBA,$57K-$93K,Chisinau,Moldova,Temporary,91935,Both,Data Analyst,Business Intelligence Analyst,Universal Health Services,Healthcare Services
2143241437649048,2 to 14 Years,BCA,$63K-$114K,San Jose,Costa Rica,Intern,37296,Male,Data Engineer,ETL Developer,Rank Group,
1629227939747313,0 to 10 Years,PhD,$61K-$90K,Hanoi,Vietnam,Intern,15949,Male,Data Analyst,Business Intelligence Analyst,Sage Group,Software and Technology
2159775651039369,1 to 10 Years,MBA,$64K-$96K,Sofia,Bulgaria,Intern,13462,Male,Data Scientist,Data Engineer,Cummins,Industrial
1903944941785748,0 to 9 Years,MCA,$63K-$88K,Singapore,Singapore,Temporary,112374,Both,Data Analyst,Data Scientist,Charles Schwab,Financial Services
2298024665440985,2 to 13 Years,MCA,$58K-$119K,Pretoria,South Africa,Contract,115216,Male,Data Analyst,Data Scientist,HDFC Bank,Banking
2059686844022436,4 to 15 Years,MCA,$56K-$100K,Damascus,Syrian Arab Republic,Full-Time,122703,Both,Data Analyst,Data Scientist,EOG Resources,Energy
2198152872504781,5 to 12 Years,BCA,$64K-$126K,Jakarta,Indonesia,Contract,64672,Male,Data Analyst,Business Intelligence Analyst,Cleveland-Cliffs,Mining
2557029240371299,1 to 8 Years,B.Com,$57K-$121K,Hanoi,Vietnam,Contract,134563,Female,Data Engineer,Data Architect,Fiat Chrysler Automobiles N.V.,Automotive
1121065354317593,0 to 11 Years,B.Tech,$65K-$102K,Phnom Penh,Cambodia,Full-Time,94393,Male,Data Engineer,Data Architect,Smith & Nephew,Healthcare
929642055085419,5 to 12 Years,BBA,$58K-$121K,City of Baghdad,Iraq,Contract,48742,Both,Data Engineer,Big Data Engineer,China Pacific Insurance,Insurance
2523755064973879,0 to 9 Years,MCA,$59K-$113K,Castries,St. Lucia,Full-Time,71814,Both,Data Scientist,Machine Learning Engineer,DISH Network,Telecommunications
1096045552365879,1 to 8 Years,MCA,$58K-$115K,Madrid,Spain,Temporary,43088,Female,Data Scientist,Data Engineer,Evonik Industries AG,Specialty Chemicals
2841061095349776,3 to 10 Years,MCA,$57K-$119K,Majuro,Marshall Islands,Part-Time,93110,Female,Data Analyst,Data Scientist,Airtel Africa,Telecommunications
370576451130635,3 to 13 Years,MCA,$56K-$96K,SÃ£o TomÃ©,Sao Tome and Principe,Temporary,86032,Female,Data Analyst,Business Intelligence Analyst,Mastercard,Financial Services
1964311744205595,2 to 11 Years,B.Tech,$58K-$84K,City of Baghdad,Iraq,Part-Time,42730,Male,Data Analyst,Business Intelligence Analyst,Keurig Dr Pepper Inc.,Beverage
1243405792493098,5 to 14 Years,MCA,$61K-$90K,The City of Hamilton,Bermuda,Full-Time,80808,Both,Data Analyst,Data Scientist,Newmont,Mining
1931477259280818,4 to 10 Years,MBA,$62K-$102K,Castries,St. Lucia,Intern,77075,Female,Data Analyst,Data Scientist,Thermo Fisher Scientific,Healthcare
1944533637707365,1 to 13 Years,M.Com,$55K-$97K,Accra,Ghana,Intern,59452,Male,Data Analyst,Business Intelligence Analyst,Beach Energy,Energy/Oil and Gas
2699954349677893,5 to 11 Years,B.Com,$64K-$120K,Thimphu,Bhutan,Intern,54539,Male,Data Scientist,Machine Learning Engineer,Bodycote,Engineering
263087712650501,3 to 14 Years,M.Tech,$60K-$112K,New Delhi,India,Temporary,43986,Both,Data Analyst,Business Intelligence Analyst,TD Ameritrade Holding Corporation,Financial Services/Investment Banking
3055681788654696,4 to 10 Years,MBA,$59K-$107K,Nuuk,Greenland,Temporary,27434,Female,Data Analyst,Data Scientist,Stockland Corporation,Real Estate/Property Development
1527069742691750,3 to 12 Years,BCA,$56K-$91K,Havana,Cuba,Intern,83924,Male,Data Analyst,Data Quality Analyst,NMDC Limited,Mining
1214445064678845,2 to 8 Years,M.Tech,$58K-$125K,Paris,France,Full-Time,47834,Both,Data Engineer,Data Architect,Norwegian Cruise Line Holdings Ltd.,Travel/Cruise Lines
731308559656951,2 to 9 Years,M.Com,$60K-$80K,"Capitol Hill, Saipan",Northern Mariana Islands,Intern,14229,Both,Data Analyst,Business Intelligence Analyst,Nordstrom,Retail
1508332874618937,5 to 11 Years,MBA,$61K-$97K,The City of Hamilton,Bermuda,Intern,120949,Male,Data Scientist,Data Engineer,HDFC Asset Management Company,Financial Services
2902692146251027,5 to 10 Years,B.Tech,$58K-$93K,Port Vila,Vanuatu,Contract,132149,Male,Data Analyst,Business Intelligence Analyst,Paramount Global,Entertainment
380202355973493,1 to 14 Years,BCA,$57K-$88K,Rome,Italy,Full-Time,88651,Female,Data Scientist,Data Engineer,Ambuja Cements,Cement & Aggregates
1000919403187569,2 to 10 Years,B.Com,$64K-$109K,Naypyidaw,Myanmar,Part-Time,36765,Both,Data Analyst,Business Intelligence Analyst,Alibaba Health Information Technology,Healthcare Technology
212642044413399,4 to 8 Years,B.Tech,$61K-$103K,Mogadishu,Somalia,Temporary,99000,Male,Data Scientist,Data Engineer,BorgWarner,Automotive Parts
1322192079144523,1 to 11 Years,BBA,$64K-$83K,Manila,Philippines,Full-Time,60943,Both,Data Engineer,Data Architect,Shriram Transport Finance Company,Financial Services
1105611324829435,3 to 11 Years,PhD,$55K-$84K,Bern,Switzerland,Contract,23184,Female,Data Analyst,Data Scientist,Avnet,Technology
1425860757233142,4 to 10 Years,PhD,$55K-$108K,BogotÃ¡,Colombia,Intern,98810,Both,Data Analyst,Data Scientist,Applied Materials,Technology
548535334938742,2 to 14 Years,BA,$65K-$116K,Basseterre,St. Kitts and Nevis,Full-Time,26572,Both,Data Analyst,Data Scientist,U.S. Bancorp,Financial Services
1795321323762478,4 to 8 Years,BBA,$64K-$104K,Baku,Azerbaijan,Intern,30090,Male,Data Analyst,Data Scientist,Eversource Energy,Utilities
870072699966319,0 to 14 Years,MBA,$61K-$91K,Bratislava,Slovak Republic,Contract,77251,Male,Data Engineer,Data Architect,Sprint Corporation,Telecommunications
930194983579484,2 to 12 Years,MCA,$57K-$85K,Sucre (de jure),Bolivia,Full-Time,129502,Both,Data Analyst,Data Quality Analyst,Unum Group,Insurance
2970524563103987,2 to 15 Years,BCA,$63K-$111K,Minsk,Belarus,Intern,50970,Male,Data Engineer,ETL Developer,Builders FirstSource,Construction
